title,overview,genres,poster_path,vote_average
The Tragedy of Macbeth,"Macbeth, the Thane of Glamis, receives a prophecy from a trio of witches that one day he will become King of Scotland. Consumed by ambition and spurred to action by his wife, Macbeth murders his king and takes the throne for himself.",Drama,/tDNJEhcLbX3jIk3BMCur9pCdaVD.jpg,6.929
Naked Poison II,"During the murder of her boyfriend, Ann is hit and loses her ability to remember more than the previous 15 minutes at any given time. But she swears to find the murderer and recall her past with the aid of her tattooes, which provide her with vital information. Starting with a blank canvas, she must make sense of the people around her--a cop, a business woman, a divorcee, and a transsexual--in order to make put the pieces together","Crime, Mystery, Thriller",/yiOslzzNdkB7mSc5zX4Vz2dnSFE.jpg,5.222
Tinker Bell and the Legend of the NeverBeast,"An ancient myth of a massive creature sparks the curiosity of Tinker Bell and her good friend Fawn, an animal fairy who’s not afraid to break the rules to help an animal in need. But this creature is not welcome in Pixie Hollow — and the scout fairies are determined to capture the mysterious beast, who they fear will destroy their home. Fawn must convince her fairy friends to risk everything to rescue the NeverBeast.","Adventure, Animation, Family",/3S0mmmpYStB3GqodRghcfOt81wQ.jpg,7.384
19 Mart: Bir Kuşağın Hikayesi,"Years of pent-up dissent turned into an igniting spark at Istanbul University's Beyazıt Campus. The moment that police barricade was torn down, with TİP students at the very forefront, was not only the breaching of a physical barrier but the shattering of the walls of fear built around the youth.",Documentary,/1tA0eGn3YazFAc7JBsPB5pootV7.jpg,10.0
To Kill a Mockingbird,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",Drama,/gZycFUMLx2110dzK3nBNai7gfpM.jpg,7.993
Even If This Love Disappears Tonight,"A high school girl wakes up each day with no memory of yesterday. When she agrees to date a shy classmate, can their love grow with every new beginning?","Romance, Drama",/5eNN8KLDPUXDqIkTdCbmn1gx5P7.jpg,8.408
The True Story Of Ah Poon,"Ah Poon is a man of strong principles, and adopts Lu Xun’s quote of “Fierce-browed, I coolly defy a thousand pointing fingers” as his motto. When he gets into a fight with school authority because of something written by his daughter, he takes his daughter away in rage. Is Ah Poon right or wrong?",Drama,/8gSeJobzd52OHKdrQq4N8mn0dUK.jpg,9.0
A Cure for Wellness,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.","Horror, Mystery, Science Fiction",/8QWJtne0pTsNoJ86KE993aQYTLW.jpg,6.351
Liar Liar,"Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.","Comedy, Fantasy",/p1habYSdC7oD3WygQ5lynU5G5rV.jpg,6.715
Welcome Back Gandhi,"After a 60-year absence, Gandhi returns to India to resume his Satyagraha Movement. While there, he must deal with the various social, economical and political issues that exist within the country.",,,0.0
"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","Crime, Drama",/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg,8.054
Yongju Valley,"Yong-hwa is a gangster from the Yongju Valley. He is harassed for money by Chairman Kang and in the end decides to start an adult broadcasting system online. With sexy BJ Marshal in the lead, Yong-hwa manages to get a tremendous reaction from the online viewers. BJ Bang-wool becomes jealous of BJ Marshal and soon they start competing...  Will their sexy scandal be a success?","Drama, Romance",/z71W04S43PfM4Vdvz3NgGLEF7He.jpg,5.167
Trilby Dance,"The Leigh Sisters perform a risqué Trilby-inspired dance with an umbrella. Scene from David Henderson's Aladdin, Jr. burlesque. Lost.",Comedy,,2.0
Cleopatra,"Determined to hold on to the throne, Cleopatra seduces the Roman emperor Julius Caesar. When Caesar is murdered, she redirects her attentions to his general, Marc Antony, who vows to take power—but Caesar’s successor has other plans.","Drama, History, Romance",/bj7rUGUewofA9cpHt1h36gvDFfy.jpg,7.1
Sucker Punch,"A young woman, institutionalized by her abusive stepfather, retreats into a vivid fantasy world where she envisions a plan to escape. Gathering a group of fellow inmates, she embarks on a quest to collect five mystical items, blurring the lines between reality and imagination.","Action, Fantasy, Thriller",/jtaUDnvIiHUd2ranDcjB5AbPx6o.jpg,6.204
Rounders,"Poker addict Mike McDermott knows the game inside out, but loses his money one night in a game to Russian-American gangster Teddy KGB. Promising his partner Jo he'll give up, he meets up with best friend Lester 'Worm' Murphy, just out of prison and owing lots of money to the wrong kind of people. McDermott becomes his co-guarantor and now there's only one way to raise the money, the pair have to get back into the game.","Drama, Crime",/mqbMwYGwIChnaCO55h7v8DG8Wwy.jpg,7.019
The Thomas Crown Affair,"Bored billionaire executive Thomas Crown decides to plan a robbery and assigns a professional agent with the right information to the job. However, Crown is soon betrayed yet cannot blow his cover as he’s fallen in love.","Drama, Crime, Romance",/5yqs1MVlqdIg1DY5adC5jFx3d7j.jpg,6.76
Take Cover,A burned-out professional sniper finds himself trapped in an all-glass penthouse by a lethal competitor and must find a way to survive and escape with little to no cover between him and the killer.,"Action, Thriller",/xNLiMNyFzKTL9PVIEulG55Hei8j.jpg,6.348
Escape from Alcatraz,"San Francisco Bay, January 18, 1960. Frank Lee Morris is transferred to Alcatraz, a maximum security prison located on a rocky island. Although no one has ever managed to escape from there, Frank and other inmates begin to carefully prepare an escape plan.","Drama, Thriller",/uORr2GXQnyqgBOg6tVsRCJD2qxc.jpg,7.505
Mama Casserole,"Hippie Dippy Julien's doped up antics have gone too far. His moonshine glugging hick fam are sick of his silly shit and want his ass out, leaving poor little Julien lost, stoned and lonely. Until Mama Casserole sets her beady eyes on him.  Take a trip with Julien into Mama's world of Bigfoot, bikers, love, rockstars, magic, child-like wonder and all things unfathomable","Comedy, Horror, Mystery, Fantasy",/xvORHniAae8OfHn1k994RwWbASy.jpg,0.0
Lemony Snicket's A Series of Unfortunate Events,"Three wealthy children's parents are killed in a fire. When they are sent to a distant relative, they find out that he is plotting to kill them and seize their fortune.","Adventure, Comedy, Family",/76Xi8z7Whv5WFIdfzzvC5tKSicd.jpg,6.822
Absolute Power,"A master thief coincidentally is robbing a house where a murder—in which the President of the United States is involved—occurs in front of his eyes. He is forced to run, while holding evidence that could convict the President.","Crime, Drama, Action",/izvyt3cxlilhbYwybTOteDWqf99.jpg,6.66
Lara Croft: Tomb Raider - The Cradle of Life,"Off the coast of the volcanic island of Santorini, the intrepid archaeologist Lara Croft makes the unexpected discovery of a pulsating golden orb able to guide its holder to the mythical Pandora's Box. As the legendary artifact contains ancient mysteries of unfathomable power - said to contain one of the deadliest plagues on Earth, Lara is tasked by MI6 to make sure it doesn't fall into the wrong hands. With the aid of former Marine turned mercenary Terry Sheridan, she travels the world in pursuit of the precious item in a race against time; she must beat the unscrupulous Nobel Prize-winning scientist turned bioterrorist, Jonathan Reiss, to it.","Adventure, Action, Fantasy",/ylIEGeAr2ygSClK4FDj9mi2Ah22.jpg,5.761
Thanatos Phobos,"After being hit in the head, a distraught woman must come to terms with herself on if her injury will be fatal","Horror, Comedy",/nrvyRpjO6F4cyEFZ4MRsWGX2Zkh.jpg,0.0
The Invisibles,"The story follows a family of five, living quietly and away from prying eyes on the Izu Islands—including the youngest daughter, born invisible. Their mother, who had raised her cheerfully, has passed away from illness, and their anxious father has devoted himself to hiding his daughters from the world. One day, however, they must set out on a journey to visit their grandmother, a famous actress living in Tokyo.",Drama,/mFOoAas7Bl1mI131JaEvDhxKvsE.jpg,0.0
Genshin Impact: Star Odyssey,"Looking up, she could see the night sky embracing all that is. In that moment, a thousand emotions crystallized into questions. Where hang the sun and moon? What canvas depicts the stars? The infinite universe and breadth of time question the smallness of man. Yet it is these small specimens of mortality who may embark on long voyages, the power to create miracles firmly within their grasp.","Animation, Music",/oTCflNYIEncwO1i1qhZ3d71g5t6.jpg,0.0
Hello Kitty,An animated feature film based on the character. Plot TBA.,Animation,/jV4vQ8M3BN8XzDXOfMVwMrVJ5x1.jpg,0.0
Bound,"Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.","Drama, Thriller, Crime",/9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg,7.224
DESCARTÁVEL,A paranoid man leaves his house to throw out the trash.,"Horror, Thriller",/pHdQZsVQaPSKQzMml04KzBb0wwS.jpg,0.0
There's Something About Mary,"For Ted, prom night went about as bad as it’s possible for any night to go. Thirteen years later, he finally gets another chance with his old prom date, only to run up against other suitors including the sleazy detective he hired to find her.","Romance, Comedy",/slJD1Dvnsf15LoeqhERsyzisAdn.jpg,6.631
A Legend,An archeologist noticed that the texture of the relics discovered during the excavation of a glacier closely resembled a jade pendant seen in one of his dreams. He and his team then embark on an expedition into the depths of the glacier.,"Action, Adventure, Fantasy",/xCem4v2nLhV53ti2mIvxKImM3xo.jpg,6.825
Nice Women,"Milena takes care of two children, a grandmother, and a pregnant sister while her husband is in rehab. When overwhelmed, she drives to the airport to watch travelers. One day, she meets a man there who mistakes her for his driver. Milena plays along, bonds with the stranger, and starts an affair.","Drama, Comedy, Mystery",,0.0
Улыбка,,Horror,/1LNPqcoWLlbmQCAmTKa4uYoMZHP.jpg,10.0
MZ College Student and Young Aunt,"The thrilling and suspicious cohabitation of a young and sexy aunt and a lustful MZ college student begins. Tae-hoon, who has been accepted to college in Seoul, comes to the city imagining his college life by himself but becomes disappointed when his mother calls him to stay at her friend Kyeong-sook’s house. However, he is delighted when he sees the middle-aged woman Kyeong-sook’s young and sexy body, so he happily settles in. While imagining sex with his mother’s friend, who has fair skin and seductive eyes, Tae-hoon, who comes home early, witnesses the mature woman performing an adult broadcast in her room and relieves his sexual desires by watching her stream. However, Tae-hoon gets worried about how to deal with Kyeong-sook and confides in his friend Min-wook, who suggests using her broadcast as a weapon to have sex with her.",Romance,/oAiUDIONFnsQD14CyoPASZuxTNP.jpg,4.0
Paddington 2,"Paddington, now happily settled with the Browns, picks up a series of odd jobs to buy the perfect present for his Aunt Lucy, but it is stolen.","Adventure, Comedy, Family",/1OJ9vkD5xPt3skC6KguyXAgagRZ.jpg,7.478
Wing Night,Two friends unite to patron a local chicken wing serving establishment,"Comedy, Drama",/kyysiHEAaS8SjB6dh38TAenkE0s.jpg,0.0
Singin' in the Rain,"In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.","Comedy, Romance",/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,8.1
Australia,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin by Japanese forces firsthand.","Adventure, Romance, Drama",/tFQpccGMTWe24eWxK5U9rb7tK3M.jpg,6.59
Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.","Adventure, Animation, Family, Romance",/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,6.915
